field,yield_fact
36.14.07.002.00,4.619999999999999
36.14.07.003.00,0.61775
36.14.07.004.00,1.7795555555555558
36.14.07.005.00,1.3027777777777778
36.14.07.006.01,1.8456666666666668
36.14.07.006.02,2.4766
36.14.07.007.00,1.211
36.14.07.007.01,1.638
36.14.07.007.02,0.35419999999999996
36.14.07.008.00,1.173375
36.14.07.009.00,1.9161333333333335
36.14.07.010.00,1.701
36.14.07.012.00,2.4948
36.14.07.013.00,4.54125
36.14.07.013.01,2.3064999999999998
36.14.07.014.00,4.4058
36.14.07.015.00,2.38
36.14.07.015.01,10.6435
36.14.07.016.00,4.1475
36.14.07.017.00,3.9627777777777777
36.14.07.018.00,2.5369166666666665
36.14.07.019.00,3.162
36.14.07.020.00,3.103333333333333
36.14.07.021.00,5.0022
36.14.07.022.00,6.331
36.14.07.024.00,6.102833333333333
36.14.07.025.00,6.195
36.14.07.026.00,2.394
36.14.07.027.00,2.226
36.14.07.028.00,2.3753333333333333
36.14.07.029.00,2.4066
36.14.07.030.00,4.8195
36.14.07.030.01,2.534
36.14.07.031.00,2.7692
36.14.07.032.00,2.73
36.14.07.033.00,2.482666666666667
36.14.07.034.00,3.7058000000000004
36.14.07.035.00,2.7012222222222224
36.14.07.036.00,2.2335833333333333
36.14.07.037.00,5.519111111111111
36.14.07.037.01,2.996
36.14.07.037.02,1.6072
36.14.07.038.00,1.029
36.14.07.039.01,10.521875
36.14.07.040.00,2.473333333333333
36.14.07.040.01,59.117333333333335
36.14.07.041.00,3.3075
36.14.07.042.00,11.858
36.14.07.043.00,2.9154999999999998
36.14.07.044.00,4.442200000000001
36.14.07.044.01,1.932
36.14.07.044.02,1.932
36.14.07.045.00,2.8959
36.14.07.046.00,3.5513333333333335
36.14.07.047.00,4.2787500000000005
36.14.07.048.00,4.1545
36.14.07.049.00,0.714
36.14.07.050.00,0.27999999999999997
36.14.07.051.00,0.714
36.14.07.052.00,0.6859999999999999
36.14.07.052.01,57.44899999999999
36.14.07.053.00,1.9124000000000003
36.14.07.054.00,5.437250000000001
36.14.07.055.00,2.1723333333333334
36.14.07.056.01,3.2783333333333338
36.14.07.056.02,0.441
36.14.07.057.01,5.229
36.14.07.057.02,0.07
36.14.07.058.00,4.256
36.14.07.059.00,2.485
36.14.07.060.00,3.626
36.14.07.061.00,0.9695
36.14.07.062.00,1.302
36.14.07.063.00,1.281
36.14.07.064.00,2.8945
36.14.07.065.00,1.3937
36.14.07.066.00,2.016
36.14.07.067.00,2.643666666666667
36.14.07.068.00,2.4465
36.14.07.069.00,5.656
36.14.07.070.00,1.1760000000000002
36.14.07.071.00,3.3432000000000004
36.14.08.001.00,1.8643333333333334
36.14.08.001.01,2.2715
36.14.08.001.02,1.1858
36.14.08.002.00,1.640625
36.14.08.003.00,1.3428333333333333
36.14.08.004.00,6.151157894736842
36.14.08.005.00,0.147
36.14.08.006.00,1.2578461538461538
36.14.08.007.00,3.953444444444445
36.14.08.008.00,2.6453636363636366
36.14.08.009.00,1.8931111111111112
36.14.08.010.01,1.8279999999999998
36.14.08.010.02,1.46475
36.14.08.011.00,1.162
36.14.08.012.00,0.98175
36.14.08.013.00,1.176777777777778
36.14.08.014.00,0.273
36.14.08.015.00,1.918
36.14.08.016.00,0.91525
36.14.08.017.00,1.2413333333333334
36.14.08.018.00,0.7793333333333333
36.14.08.019.00,1.33
36.14.08.020.00,0.9975
36.14.08.021.00,1.288
36.14.08.022.00,0.8666
36.14.08.023.00,0.851
36.14.10.002.02,0.08866666666666667
36.14.10.002.03,0.196
36.14.10.003.01,0.077
36.14.10.003.02,0.17500000000000002
36.14.10.004.01,0.07525
36.14.10.004.02,0.182
36.14.10.005.01,0.0882
36.14.10.005.02,0.14233333333333334
36.14.10.007.00,4.732
36.14.10.008.00,3.213
36.14.10.010.00,1.925
36.14.10.012.00,0.252
36.14.11.001.00,3.563
36.14.11.002.00,4.473
36.14.11.002.01,2.1396666666666664
36.14.11.003.00,0.91
36.14.11.004.00,3.364
36.14.11.005.01,5.53
36.14.11.005.03,1.603
36.14.11.006.00,3.5181999999999998
36.14.11.007.00,0.95375
36.14.11.008.00,2.492
36.14.11.009.00,9.702777777777778
36.14.11.010.00,3.682
36.14.11.011.00,4.746
36.14.11.012.00,2.26975
36.14.11.013.00,0.587
36.14.11.014.00,0.5145000000000001
36.14.11.015.01,1.3984444444444444
36.14.11.015.02,0.644
36.14.11.016.00,2.5625384615384617
36.14.11.017.00,3.34
36.14.11.018.00,2.7405
36.14.11.018.01,3.2386666666666666
36.14.11.019.00,4.169666666666667
36.14.11.021.00,4.8895
36.14.11.023.01,2.828
36.14.11.024.01,2.135
36.14.11.025.01,4.053
36.14.11.026.00,19.133333333333336
36.14.11.027.00,2.604
36.14.11.028.01,2.331
36.14.11.029.00,2.534
36.14.11.030.01,2.282
36.14.11.030.02,0.112
36.14.11.031.01,3.6581176470588237
36.14.11.031.02,0.175
36.14.11.032.01,4.508
36.14.11.032.02,0.21
36.14.11.033.01,5.360173913043478
36.14.11.033.02,0.567
36.14.11.034.00,7.406
36.14.11.035.00,3.5997500000000002
36.14.11.036.01,4.8055
36.14.11.036.03,3.283
36.14.11.037.00,5.796
36.14.11.038.00,3.9161818181818187
36.14.11.039.00,4.147181818181818
36.14.11.040.00,3.596833333333333
36.14.11.041.00,5.3585
36.14.11.042.00,4.543
36.14.11.043.00,3.9480000000000004
36.14.11.044.01,4.7145
36.14.11.044.02,0.098
36.14.11.045.00,25.375
36.14.11.046.00,2.3385384615384615
36.14.11.047.00,3.5270454545454544
36.14.11.048.00,2.41675
36.14.11.049.00,1.9440909090909089
36.14.11.050.00,1.9600000000000002
36.14.11.051.00,2.667
36.14.11.051.01,29.451333333333334
36.14.11.052.00,5.776000000000001
36.14.11.053.00,2.3359
36.14.11.054.00,5.591
36.14.11.055.00,1.5271666666666668
36.14.11.055.01,38.115
36.14.11.056.01,2.9285454545454543
36.14.11.056.02,0.483
36.14.12.007.00,7.637
36.14.12.008.00,10.661
36.14.12.011.00,1.162
36.14.12.012.00,1.183
36.14.12.013.00,1.701
36.14.12.015.00,7.091
36.14.12.024.00,1.015
36.14.12.025.00,0.035
36.14.12.026.00,0.917
36.14.12.027.00,1.239
36.14.12.028.00,0.525
36.14.12.029.00,0.231
36.14.12.030.00,0.917
36.14.12.033.00,1.015
36.14.12.034.00,1.358
36.14.12.035.00,0.021
36.14.12.037.00,0.028
36.14.12.038.00,0.014
36.14.12.041.00,0.875
36.14.12.042.01,1.085
36.14.12.044.00,1.302
36.14.12.045.00,0.819
36.14.12.046.01,1.631
36.14.12.047.00,0.98
36.14.12.048.01,1.82
36.14.12.049.00,1.113
36.14.12.050.00,1.3965
36.14.12.052.00,2.093
36.14.12.053.00,0.896
36.14.12.054.00,2.016
36.14.12.055.01,1.778
36.14.12.056.01,2.394
36.14.12.059.00,0.042
36.14.12.060.00,1.33
36.14.12.061.00,1.512
36.14.12.062.00,0.938
36.14.12.065.01,1.75
36.14.12.066.00,2.177
36.14.12.068.00,1.694
36.14.12.071.00,1.764
36.14.12.075.00,1.393
36.14.12.076.00,1.729
36.14.12.078.00,1.2915
36.14.12.079.00,1.4280000000000002
36.14.12.080.00,1.204
36.14.12.081.00,0.476
36.14.12.083.00,1.785
36.14.12.084.00,1.61
36.14.12.085.00,0.735
36.14.12.086.00,2.0265
36.14.12.087.01,1.3685
36.14.12.088.00,1.3335
36.14.12.092.00,1.7814999999999999
36.14.12.093.00,3.0835
36.14.12.094.00,0.616
36.14.12.095.00,0.833
36.14.12.096.00,1.253
36.14.12.099.00,0.735
36.14.12.100.00,0.049
36.14.12.101.00,0.686
36.14.12.102.00,0.854
36.14.12.106.00,0.805
36.14.12.107.00,0.882
36.14.12.108.00,0.7
36.14.12.109.00,1.022
36.14.12.110.00,1.141
36.14.12.111.00,0.553
36.14.12.112.00,0.665
36.14.12.113.00,1.036
36.14.12.115.00,1.085
36.14.12.116.00,1.463
36.14.12.117.00,0.035
36.14.12.121.00,1.064
36.14.12.122.00,1.085
36.14.12.123.01,1.064
36.14.13.001.00,3.8472
36.14.13.002.00,2.212
36.14.13.004.00,5.196625
36.14.13.005.00,4.165
36.14.13.006.00,4.2042
36.14.13.007.00,6.554947368421052
36.14.13.008.00,3.363
36.14.13.009.00,2.6265555555555555
36.14.13.010.00,2.7027777777777775
36.14.13.011.00,3.5512272727272727
36.14.13.012.00,2.9803529411764704
36.14.13.013.00,3.640318181818182
36.14.13.014.00,3.14174358974359
36.14.13.015.00,0.875
36.14.13.016.00,1.54
36.14.14.002.01,2.4879166666666666
36.14.14.002.02,0.357
36.14.14.003.00,2.544888888888889
36.14.14.004.00,0.833
36.14.14.006.00,6.202
36.14.14.007.00,2.5141666666666667
36.14.14.008.00,2.0986000000000002
36.14.14.009.00,2.6121666666666665
36.14.14.010.00,5.755555555555556
36.14.14.011.00,3.887333333333333
36.14.14.012.00,2.4346
36.14.14.013.00,2.8058333333333336
36.14.14.014.00,2.1112
36.14.14.015.00,1.674076923076923
36.14.14.017.00,3.5189411764705882
36.14.14.018.00,4.398333333333333
36.14.14.019.00,3.0911999999999997
36.14.14.020.00,4.0194
36.14.14.021.00,5.207222222222223
36.14.14.022.00,4.01275
36.14.14.023.00,1.3790000000000002
36.14.14.023.01,1.988
36.14.14.024.00,2.5172
36.14.14.025.00,2.5970000000000004
36.14.14.025.01,1.729
36.14.14.026.00,3.6470000000000002
36.14.14.027.00,2.4612000000000003
36.14.14.028.00,2.1658
36.14.14.029.00,3.030222222222222
36.14.15.001.00,2.296
36.14.15.002.01,1.8643333333333334
36.14.15.002.02,5.768
36.14.15.003.00,1.46475
36.14.15.004.00,1.63625
36.14.15.005.01,1.6632000000000002
36.14.15.006.00,6.083
36.14.15.007.00,1.113
36.14.15.008.00,1.043
36.14.15.010.00,1.344
36.14.15.011.00,1.0570000000000002
36.14.15.012.00,1.33
36.14.15.014.00,4.697
36.14.15.015.00,0.1295
36.14.15.016.00,2.012888888888889
36.14.15.017.00,2.5561666666666665
36.14.16.001.00,2.520583333333333
36.14.16.002.00,2.62675
36.14.16.003.00,1.8289444444444445
36.14.16.004.00,2.4748888888888887
36.14.16.005.00,1.9747
36.14.16.006.00,5.247260869565217
36.14.16.007.00,2.6034615384615383
36.14.16.008.00,2.1106666666666665
36.14.16.009.00,3.6451333333333333
36.14.16.010.00,1.1914
36.14.16.011.00,1.1044444444444443
36.14.16.012.00,4.375
36.14.16.013.00,1.841
36.14.16.014.00,2.0941666666666667
36.14.16.015.00,2.04876
36.14.16.016.00,2.4665454545454546
36.14.16.017.00,5.441333333333333
36.14.16.018.00,7.1855
36.14.16.019.00,3.8943333333333334
36.14.16.020.00,1.6536153846153847
36.14.16.021.00,6.846
36.14.16.022.00,2.1474444444444445
36.14.16.023.00,1.744
36.14.16.024.00,2.898
36.14.16.025.00,5.383
36.14.16.026.00,4.0355
36.14.16.027.00,4.020692307692308
36.14.16.028.00,4.185533333333334
36.14.16.029.00,3.2214
36.14.16.030.00,2.7439999999999998
36.14.16.031.00,2.336923076923077
36.14.16.032.00,1.4810526315789474
36.14.16.033.00,2.2491304347826087
36.14.16.034.00,1.7923333333333336
36.14.16.035.00,1.5996296296296295
36.14.16.036.00,2.0697894736842106
36.14.16.037.01,1.8535
36.14.16.038.00,1.5995000000000001
36.14.16.039.00,1.7436363636363637
36.14.16.040.00,1.939823529411765
36.14.16.041.00,1.8719166666666667
36.14.16.042.01,1.5717058823529413
36.14.16.043.00,1.8459999999999999
36.14.16.044.00,0.6895
36.14.16.046.00,1.7424166666666665
36.14.16.047.00,2.0894999999999997
36.14.16.048.00,1.61
36.14.16.049.00,1.8158
36.14.16.050.00,1.8677647058823528
36.14.16.051.00,2.4703
36.14.16.052.00,2.383033333333333
36.14.16.053.00,0.34650000000000003
36.14.16.054.00,1.9964
36.14.16.055.00,2.1604545454545456
36.14.16.056.00,1.197
36.14.16.057.00,1.2075
36.14.16.058.00,1.043
36.14.16.059.00,1.295
36.14.16.060.00,1.169
36.14.16.061.00,2.160375
36.14.16.063.00,1.429166666666667
36.14.16.064.00,0.7595
36.14.16.065.00,0.98
36.14.16.066.00,1.337
36.14.16.067.00,2.884
36.14.17.001.00,1.6839375
36.14.18.001.00,2.5999166666666667
36.14.18.002.00,3.1189375
36.14.18.003.00,4.026909090909091
36.14.18.004.00,2.794
36.14.18.005.00,3.030125
36.14.18.006.00,3.219363636363636
36.14.18.007.00,3.4434615384615386
36.14.18.008.00,2.9508888888888887
36.14.18.009.00,2.6915
36.14.18.010.00,1.9487999999999999
36.14.18.011.00,2.9096666666666664
36.14.18.013.00,2.058
36.14.18.014.00,2.317
36.14.18.016.00,2.567833333333333
36.14.18.017.00,2.4745
36.14.18.018.00,2.7195
36.14.18.019.00,4.215166666666667
36.14.18.020.00,2.37
36.14.18.021.00,2.417333333333333
36.14.18.022.00,1.8351666666666666
36.14.18.023.00,2.954875
36.14.18.024.00,2.352
36.14.18.025.00,2.7776
36.14.18.026.00,3.451
36.14.19.001.00,1.7861666666666667
36.14.19.002.00,5.95665
36.14.19.003.00,2.653
36.14.19.004.00,2.2723750000000003
36.14.19.005.00,3.1843
36.14.19.006.00,2.0269375
36.14.19.007.00,2.300666666666667
36.14.19.008.00,2.4469565217391307
36.14.19.009.00,3.068
36.14.19.010.00,1.8598461538461537
36.14.19.011.00,4.957166666666667
36.14.19.012.00,1.6276666666666668
36.14.19.013.00,2.1728378378378377
36.14.19.014.00,2.016
36.14.19.015.00,2.358
36.14.19.016.00,2.0101666666666667
36.14.19.017.00,2.113125
36.14.19.018.00,1.6272307692307693
36.14.19.019.00,1.8665500000000002
36.14.19.020.00,1.5253
36.14.19.021.00,1.8739411764705882
36.14.19.022.00,0.9776666666666666
36.14.19.022.01,1.2389999999999999
36.14.19.022.02,2.597
36.14.19.023.00,1.720409090909091
36.14.19.024.00,1.8335625
36.14.19.025.00,3.356684210526316
36.14.19.026.00,1.7997
36.14.19.027.00,1.54546875
36.14.19.028.00,1.7073636363636366
36.14.19.029.00,2.3583000000000003
36.14.19.030.00,1.8540666666666668
36.14.19.031.00,2.4108
36.14.19.032.00,3.2620000000000005
36.14.19.033.00,2.9239411764705885
36.14.19.034.00,2.803888888888889
36.14.19.035.00,2.205
36.14.19.036.00,1.3054999999999999
36.14.19.037.00,1.40175
36.14.19.038.01,8.7598
36.14.19.038.02,8.637125
36.14.19.039.00,7.404727272727272
36.14.19.040.00,3.873333333333333
36.14.19.041.00,5.472133333333334
36.14.19.042.01,2.1741176470588237
36.14.19.042.02,1.5866666666666667
36.14.19.042.04,2.261
36.14.19.043.00,1.4116666666666666
36.14.19.044.00,5.5895
36.14.19.045.00,6.853000000000001
36.14.19.046.00,1.3657
36.14.19.047.00,4.9089090909090904
36.14.19.048.00,5.609
36.14.19.049.00,5.327636363636364
36.14.19.050.00,8.95125
36.14.19.051.00,1.099
36.14.19.052.00,5.821941176470588
36.14.19.053.00,6.479136363636363
36.14.19.054.00,2.064263157894737
36.14.19.055.00,5.844588235294118
36.14.19.056.00,9.424999999999999
36.14.19.057.00,5.906444444444444
36.14.19.058.00,2.24
36.14.19.059.00,2.4742083333333333
36.14.19.060.00,1.3407333333333333
36.14.19.061.00,1.2856666666666667
36.14.19.062.00,1.099
36.14.19.063.00,0.847
36.14.19.064.00,1.596
36.14.19.065.00,1.7675
36.14.21.001.00,2.6285
36.14.21.002.00,4.0302500000000006
36.14.21.003.00,3.244818181818182
36.14.21.004.00,3.01
36.14.21.005.00,0.6405000000000001
36.14.21.006.00,2.8104999999999998
36.14.21.007.00,32.9105
36.14.21.007.01,1.757
36.14.21.008.00,2.499
36.14.21.009.00,8.8592
36.14.21.009.01,2.7580000000000005
36.14.21.010.00,4.3155
36.14.21.011.00,1.8599
36.14.21.012.00,2.9946
36.14.21.013.01,2.7825
36.14.21.013.02,2.884
36.14.21.015.00,2.8396666666666666
36.14.21.016.01,2.28375
36.14.21.016.02,0.532
36.14.21.016.03,0.574
36.14.21.017.00,3.2479999999999998
36.14.21.018.00,3.1248
36.14.21.019.01,3.952666666666666
36.14.21.019.02,1.26
36.14.21.020.00,2.0944
36.14.21.021.00,2.809333333333333
36.14.21.022.01,3.297
36.14.21.022.02,0.924
36.14.21.023.00,2.2337777777777776
36.14.21.024.00,1.5062727272727272
36.14.21.025.00,1.784125
36.14.21.027.00,2.6418
36.14.21.028.00,2.306
36.14.21.029.00,0.511
36.14.21.030.00,0.966
36.14.21.031.00,1.085
36.14.21.032.00,1.078
36.14.21.034.00,2.24
36.14.21.035.00,0.57225
36.14.21.036.00,5.798333333333333
36.14.21.036.01,1.8231818181818182
36.14.21.037.00,3.2246666666666663
36.14.21.038.00,2.873111111111111
36.14.21.039.00,5.215777777777777
36.14.21.040.00,0.9485
36.14.21.041.00,0.84
36.14.21.042.00,1.274
36.14.21.046.00,7.294
36.14.21.047.00,5.520666666666667
36.14.21.048.00,4.608333333333333
36.14.21.049.00,3.383
36.14.21.051.00,2.254
36.14.21.051.02,6.034
36.14.21.052.00,4.3225
36.14.21.053.00,4.677166666666667
36.14.21.054.00,4.793727272727273
36.14.21.055.00,2.1513333333333335
36.14.21.056.00,1.4665
36.14.21.057.00,4.361
36.14.21.058.00,5.618666666666667
36.14.21.059.00,4.414666666666666
36.14.21.059.01,6.111
36.14.21.059.02,3.626
36.14.21.060.00,5.8254
36.19.13.001.00,0.73675
36.29.07.001.00,5.639083333333333
36.29.07.002.00,4.698909090909091
36.29.07.003.00,1.3370000000000002
36.29.07.007.00,1.155
36.29.07.008.00,0.8878333333333334
36.29.07.009.01,0.962
36.29.07.010.01,4.2155000000000005
36.29.07.010.02,0.756
36.29.07.011.01,0.7863333333333333
36.29.07.012.01,5.635
36.29.07.013.00,4.2735
36.29.07.014.01,3.58925
36.29.07.015.00,3.7900799999999997
36.29.07.016.01,3.7023
36.29.07.017.00,3.9264615384615382
36.29.07.018.00,1.554
36.29.07.018.01,3.0464
36.29.07.021.00,2.45084
36.29.07.022.00,5.026
36.29.07.022.01,0.6146
36.29.07.023.00,3.168
36.29.07.024.00,1.1006153846153846
36.29.07.025.00,0.7738888888888888
36.29.07.026.00,1.2483333333333333
36.29.07.027.00,1.0815
36.29.07.028.00,0.8736
36.29.07.031.00,1.26
36.29.07.032.00,0.5413333333333333
36.29.07.033.00,0.931
36.29.07.035.00,0.392
36.29.07.035.01,3.276
36.29.07.036.00,1.1283999999999998
36.29.07.038.01,1.701
36.29.07.039.00,1.533
36.29.07.040.00,1.645
36.29.07.043.00,3.0380000000000003
36.29.07.044.00,0.39666666666666667
36.29.07.044.01,8.645
36.29.07.045.00,2.4033333333333333
40.04.05.002.00,1.5715000000000001
40.04.05.005.00,1.7550000000000001
40.04.05.006.00,1.4497777777777778
40.04.05.007.00,1.8865
40.04.05.008.00,1.6275000000000002
40.04.05.009.00,1.49625
40.04.05.023.00,7.735
40.04.06.001.00,7.749
40.04.06.002.00,6.958000000000001
40.04.06.003.00,1.89
40.04.06.004.01,1.5026666666666666
40.04.06.005.00,3.138333333333333
40.04.06.006.00,3.76775
40.04.06.007.00,4.15625
40.04.06.008.00,5.6455
40.04.06.009.00,5.742333333333334
40.04.06.010.00,5.936
40.04.06.011.00,6.977250000000001
40.04.06.012.00,6.460999999999999
40.04.06.013.00,6.2825
40.04.06.014.00,6.8985
40.04.06.015.00,6.2475
40.04.06.016.00,6.477333333333333
40.04.06.017.00,7.959
40.04.06.018.01,8.47875
40.04.06.019.01,8.6205
40.04.06.019.02,14.066500000000001
40.04.06.020.00,1.7896666666666665
40.04.06.021.00,1.3416666666666666
40.04.06.022.00,7.620666666666668
40.04.06.024.01,8.5715
40.04.06.047.00,8.9915
40.04.07.001.01,1.31075
40.04.07.001.02,1.9611666666666665
40.04.07.001.03,1.2798333333333334
40.04.07.002.00,1.5936666666666666
40.04.07.003.00,1.7429999999999999
40.04.07.004.00,1.7878
40.04.07.005.00,1.825
40.04.07.006.00,2.2516666666666665
40.04.07.006.01,1.085
40.04.07.006.02,3.6365
40.04.07.007.00,1.5808333333333333
40.04.07.008.00,4.746
40.04.07.009.01,5.383
40.04.07.009.02,0.9275
40.04.07.010.00,3.3273333333333333
40.04.07.011.00,5.495
40.04.07.012.00,1.88475
40.04.07.013.00,1.534
40.04.07.014.00,4.962999999999999
40.04.07.015.00,3.3296666666666663
40.04.07.016.00,3.8605
40.04.07.017.00,3.15
40.04.07.018.00,1.8995454545454544
40.04.07.019.00,3.1360000000000006
40.04.07.020.00,4.83
40.04.07.021.00,4.650333333333333
40.04.07.022.00,6.9125
40.04.10.002.00,4.207
40.04.10.003.00,4.8825
40.04.10.004.00,6.3245
40.04.10.007.00,4.039
40.04.10.009.00,5.1625
40.10.04.001.01,0.59675
40.10.04.001.02,0.5693333333333334
40.10.04.002.00,5.131
40.10.04.003.00,5.838
40.10.04.004.00,1.2774999999999999
40.10.04.005.00,1.0639999999999998
40.10.04.006.01,1.001875
40.10.04.006.02,1.218
40.10.04.007.00,1.1305
40.10.04.008.00,6.979
40.10.08.005.00,0.5425
40.10.08.007.00,0.5903333333333334
40.10.08.008.00,0.4876666666666667
40.10.08.009.00,2.0743333333333336
40.10.08.010.00,0.763
40.10.08.011.00,2.7720000000000002
40.10.08.012.00,0.5016666666666666
40.10.08.013.00,0.5922000000000001
40.10.08.014.00,0.6743333333333332
40.10.08.015.00,0.6183333333333333
40.10.08.016.00,0.772625
40.10.08.020.00,2.9085
40.10.08.022.00,0.7221666666666667
40.10.08.023.00,3.066
40.10.08.024.00,2.275
40.10.08.025.00,0.679
40.10.08.026.00,3.1395
40.10.08.027.00,7.1785000000000005
40.10.08.028.00,2.1175
40.10.08.037.00,0.504
40.10.13.001.00,7.4025
40.10.13.002.00,1.9460000000000002
40.10.13.003.00,3.0694999999999997
40.10.13.004.00,1.4245
40.10.13.005.00,0.637
40.10.13.006.00,3.2935
40.10.13.007.00,2.77725
40.10.13.008.00,4.344666666666667
40.10.13.009.00,3.564076923076923
40.10.13.010.00,6.748
40.13.02.001.00,9.12975
40.13.02.007.00,7.336
40.13.02.009.00,7.4795
40.13.02.010.00,8.12
40.13.02.011.00,10.35825
40.13.02.012.00,9.6845
40.13.07.046.00,6.9195
40.13.07.058.00,5.624499999999999
40.13.07.059.00,5.684
40.13.07.060.00,6.2405
40.13.07.070.00,4.3715
40.13.07.076.00,4.9455
40.13.07.077.00,4.8825
40.13.07.078.00,2.9633333333333334
40.13.07.082.00,5.019
40.13.07.090.00,4.445
40.13.07.091.01,3.283
40.13.10.001.00,0.903
40.13.10.002.01,1.218
40.13.10.002.02,1.0919999999999999
40.13.10.003.01,1.0045
40.13.10.003.02,1.582
40.13.10.004.00,6.034000000000001
40.13.10.005.00,1.2915
40.13.10.006.00,1.9565
40.13.10.007.00,3.213
40.13.10.008.01,3.563
40.13.10.008.02,2.849
40.13.10.009.00,1.3755
40.13.10.010.00,2.947
40.13.10.011.00,3.5
40.13.10.012.00,1.1689999999999998
40.13.10.013.00,2.814
40.13.10.014.00,0.798
40.13.10.015.00,1.897
40.13.10.017.00,1.5493333333333332
40.13.10.018.00,1.694
40.13.10.019.00,5.418
40.13.10.021.01,5.8100000000000005
40.13.10.021.02,4.3575
40.13.10.023.00,2.31
40.13.10.024.00,1.68
40.13.10.025.00,2.128
40.13.10.026.00,3.129
40.13.10.027.00,0.427
40.13.10.030.00,5.187
40.13.10.031.00,8.316
40.13.10.032.00,4.389
40.13.10.034.00,3.395
40.13.10.035.00,0.84
40.13.10.036.00,2.296
40.13.10.038.00,2.618
40.13.10.039.00,0.5973333333333333
40.13.10.040.00,0.49000000000000005
40.13.10.041.00,0.5576666666666666
40.13.10.042.00,1.12
40.13.10.043.00,3.073
40.13.10.044.00,2.24
40.13.10.045.00,1.281
40.13.10.046.00,1.295
40.13.10.047.00,1.8024999999999998
40.13.10.048.01,0.903
40.13.10.048.02,0.861
40.13.10.049.00,1.1655
40.13.10.051.00,7.546
40.13.10.052.00,1.7534999999999998
40.13.10.053.00,1.7815
40.13.10.054.00,7.308
40.13.10.055.00,9.443
40.13.10.056.01,10.745000000000001
40.13.10.056.02,4.879
40.13.10.057.00,7.987
40.13.10.059.00,5.642
40.13.10.060.00,1.477
40.13.10.061.01,5.971
40.13.10.061.02,5.985
40.13.10.061.03,4.627
40.13.10.061.04,5.866
40.13.10.061.05,4.749499999999999
40.13.10.061.06,3.206
40.13.10.062.00,4.42925
40.13.10.063.00,4.1825
40.13.10.064.00,3.003
40.13.10.065.00,7.182
40.13.10.066.00,10.2935
40.13.10.067.00,7.0105
40.13.11.001.00,3.479
40.13.11.002.00,3.052
40.13.11.003.00,2.905
40.13.11.004.00,4.361
40.13.11.007.00,3.815
40.13.11.008.00,1.225
40.13.11.009.00,0.966
40.13.11.010.00,2.212
40.13.11.011.00,2.345
40.13.11.013.01,2.842
40.13.11.014.00,2.1175
40.13.11.015.00,2.814
40.13.11.016.00,1.9075
40.13.11.017.01,2.2925
40.13.11.018.01,2.1595
40.13.11.019.00,2.128
40.13.11.020.00,2.6845
40.13.11.021.00,2.387
40.13.11.022.00,1.8375
40.13.11.023.00,2.443
40.13.11.026.00,1.785
40.13.11.027.00,1.7570000000000001
40.13.11.028.00,1.7325
40.13.11.030.00,2.639
40.13.11.031.00,2.2645
40.13.11.032.00,1.722
40.13.11.033.01,2.576
40.13.11.039.00,2.4290000000000003
40.13.11.040.00,2.6424999999999996
40.13.11.044.00,1.813
40.13.13.001.00,2.2680000000000002
40.13.13.002.00,3.6376666666666666
40.13.13.003.00,2.4523333333333333
40.13.13.004.00,1.462
40.13.13.005.00,2.3636666666666666
40.13.13.006.00,2.0020000000000002
40.13.13.007.00,1.7675
40.13.13.008.00,2.345
40.13.13.009.00,2.1
40.13.13.010.00,2.443
40.13.13.011.00,1.5936666666666668
40.13.13.012.00,2.0416666666666665
40.13.13.013.00,1.7266666666666666
40.13.13.014.00,1.9343333333333332
40.13.13.015.00,2.0393333333333334
40.13.13.016.00,2.6809999999999996
40.13.13.017.00,1.7220000000000002
40.14.03.001.00,0.847
40.14.03.002.00,2.457
40.14.03.003.00,1.8235000000000001
40.14.03.004.00,1.9040000000000001
40.14.03.005.00,4.8895
40.14.03.006.00,3.7449999999999997
40.14.03.007.00,5.005
40.14.03.008.00,5.0925
40.14.03.009.00,5.775
40.14.03.010.00,3.9165
40.14.03.011.00,2.506
40.14.03.012.00,5.614000000000001
40.14.03.013.00,4.368
40.14.03.014.00,5.4565
40.14.03.015.00,4.169666666666667
40.14.03.016.00,4.746
40.14.03.017.00,4.251333333333333
40.14.03.018.00,1.6683333333333332
40.14.03.019.00,1.9483333333333333
40.14.03.020.00,5.0015
40.14.03.021.00,5.315333333333333
40.14.03.022.00,5.25
40.14.03.023.00,5.012
40.14.03.024.00,3.9375
40.14.03.025.00,4.2385
40.14.03.026.00,2.317
40.14.03.027.00,2.12275
40.14.03.028.00,1.316
40.14.03.029.00,2.1616
40.14.03.030.00,2.05
40.14.03.031.00,3.271333333333333
40.14.03.032.00,3.024
40.14.03.033.00,4.144
40.14.03.034.00,4.155666666666666
40.14.03.035.00,3.5105
40.14.03.036.00,3.9445
40.14.03.037.00,3.759
40.14.03.038.00,5.6979999999999995
40.14.05.001.00,3.2515
40.14.05.002.00,3.052
40.14.05.003.00,5.656
40.14.05.004.00,3.6645000000000003
40.14.05.005.00,2.4779999999999998
40.14.05.006.00,2.359
40.14.05.007.00,2.667
40.14.05.008.00,2.1945
40.14.05.009.00,2.492
40.14.05.010.00,2.884
40.14.05.011.00,3.122
40.14.05.012.00,3.0683333333333334
40.14.05.013.00,3.654
40.14.05.014.00,4.795
40.14.05.015.01,2.534
40.14.05.016.00,2.597
40.14.05.017.00,2.212
